,Date,Notes,Commentaires
238,avr. 2019,"4,0","Dans un cadre très charmant les plats s'enchaînent rapidement grâce à un service vraiment sympathique. Les plats,  simples et goûteux sont réalisés avec précision et talent."
239,avr. 2019,"2,0","Nous sommes venu en couple. Cadre sympathique, les plats sont pas mal.
A la base, nous avions choisi un menu (entrée, plat, dessert). Mais quel est l’intérêt de proposer des menus sur la carte si c'est pour que le serveur vienne vous dire ""Vous feriez mieux de prendre une flamenkuch à partager en entrée plutôt qu'un menu car ils sont consistants"" ? Evidemment, sous le feu de l'action et pensant faire une affaire, nous l'avons écouté et choisi une flamenkuch (bonne certes) plutôt que l'entré du menu. Eh oui malin! Car au lieu de prendre un menu à 26€, nous avons du prendre à la carte le plat et le dessert, ce qui nous est revenu dans les 32€ chacun. Mauvaise technique si vous comptiez sur moi pour revenir ou conseiller votre restaurant. C'est dommage, et pas très commerçant comme attitude..."
240,avr. 2019,"5,0","Je conseille fortement. Endroit magnifique, plats délicieux et le service est irréprochable avec une équipe des plus agréables. Les enfants sont les bienvenus avec un coin jeu magnifique. 
Nous reviendrons c est sur."
241,avr. 2019,"5,0","La carte, le cadre et les serveurs tout y est sympathique! Pleins d’attentions qui nous feront revenir "
242,avr. 2019,"3,0","Bon accueil et service rapide en soirée dans ce restaurant d'aspect sympathique.
Cependant les  plats servis ne nous ont pas séduit car de qualité moyenne vu le niveau de prix.
On trouve mieux ! "
243,avr. 2019,"2,0","Cadre sympa. Pour ce que j’ai mangé, la bruschetta est bien, le filet de canette est dur et l’ecrasé de patate insipide. Service manquant de chaleur.
Pour un repas rapide le midi mais a éviter pour un bon repas entre amis ou en tete a tete."
244,mars 2019,"4,0","Ambiance conviviale et personnel accueillant souriant : restauration bonne pour un tarif raisonnable avec une carte comportant de nombreux choix ; bon rapport qualité/prix ; il est prudent de réserver.
A une prochaine fois avec plaisir."
245,févr. 2019,"4,0","Ce restau est pour moi une adresse incontournable de Lyon ! 
Une déco plus que magnifique et atypique, un large choix sur la carte et une équipe accueillante. Le service reste toutefois un peu trop rapide à mon goût.
C’est la troisième fois que je me rends dans ce restau et je n’ai jamais été déçue, ni même les personnes qui m’accompagnaient ! 
En réservant avec la fourchette, vous bénéficierez d’une flamenkeuch gratuite et le restau offre un digestif à la fin du repas.
Vraiment allez y vous ne serez pas déçus !"
246,févr. 2019,"4,0","Dans une cour un peu en retrait de l'avenue des Frères Lumières, on trouve donc ce restaurant très accueillant, en particulier pour les familles, mais en fait les convives sont de tous ages, du quartier ou de passage à 2 ou à 10. L'accueil fait ce qu'il faut pour vous trouver la table adaptée. Le décor est simple mais chaleureux. Le service reste efficace mais est au maximum lorsqu'il y a du monde. Il y a une salle de jeux pour les enfants. La cuisine est simple mais bonne et copieuse. Le prix est modéré."
247,janv. 2019,"4,0","Nous sommes venus déjeuner à 3 reprises (petits groupes) et globalement nous avons apprécié le rapport qualité/prix . Restau bien situé, cadre agréable , convivialité . Parfois service un peu long mais sympathique . Formules très correctes avec plat plutôt bons et bien servis , desserts plus inégaux : nous avons aimé le café gourmand , beaucoup moins la gaufre très basique .Il est conseillé de réserver et d'être ponctuel sur l'heure d'arrivée ."
248,mars 2019,"5,0","Dans un quartier très sympa à vivre, ce resto est une belle découverte. L’ambiance y est très agréable, la carte bien faite et de bon goût, et les plats de qualité. A recommander !"
249,mars 2019,"3,0",Nous avons pris notre repas avec une climatisation en dessus de la tête avec du froid et du chaud repas convenable mais sans saveur particulière daurade avec un risotto trop cuit en dessert une coupe ardéchoise chantilly chimique et glace miko service très sympathique restaurant moyen
250,mars 2019,"5,0","On y a mangé il y a 2 jours. Super accueil. Agréablement surpris par le service. Des jeunes souriant et à notre écoutes.
On a tenté un confit de boeuf et un magret de canette. Des plats goûteux et recherchés.
Les enfants ont pu s'amuser dans une aire de jeux très jolie.
Et le cadre et la déco superbe.
Merci tripadvisor"
251,mars 2019,"5,0","Petit resto très sympa, super déco, super ambiance, service rapide, personnel agréable, nourriture au top ! Je recommande vivement ce resto"
252,mars 2019,"2,0","Après un accueil glacial, des remarques déplacées du serveur à chaque prise de commande, et des plats insipides, c'est sur nous ne reviendrons pas...
Car oui, ici les hommes doivent boire des pintes sinon ils sont traités de ""petits joueurs"" (et ce n'était pas dit avec humour et/ou le sourire), les femmes quant à elles se verront proposer les punchs ou mojito uniquement... 
On ne nous laisse pas le temps de regarder la carte en nous proposant les vins les plus onéreux, on s'exaspère contre ceux qui hésitent entre 2 plats, on râle contre le petit de 3 ans qui joue tranquillement, on juge les choix des menus... et j'en passe! 
Concernant nos plats : une viande avec une sauce pâteuse et sans saveur, une salade écœurante baignant dans sa vinaigrette acide, des burgers trop cuits car nous n'avons pas eu le droit de choisir les cuissons (incroyable), une cuillerée de purée en accompagnement de l'agneau...
Pour finir, une addition bien trop salée pour la qualité des mets.
Quelle déception!"
253,mars 2019,"4,0","Avant, il y avait l'abri Corsaire spécialiste de la moule. Au fond de cette cour où il doit faire bon déjeuner à la belle saison, la salle de ce resto s'étend sur plusieurs espaces et plusieurs niveaux. Un œuf en meurette revisité, cuisson au vin blanc et à l'échalote et un bœuf façon mironton, une île flottante le tout arrosé d'une fillette de cote, on ressort de là lesté pour l'après midi ! Un bon endroit, avec un menu abordable que je n'ai pas pris, étant davantage attiré par la carte."
254,févr. 2019,"2,0","Acceuil déjà sec par téléphone lors de la réservation. Serveur hautain et condescendant se permettant l'indecence de juger la commande de chacun si elle n'allait pas dans le sens de la surconsommation.
Mauvais rapport qualité prix au niveau de la cuisine avec des accompagnements succins et sans saveurs. Les 9 personnes que nous étions ont tous eu la même deception et le même avis sans appel quel que soit le plat.
Je me doute au vue des réponses précédentes que la direction clouera au pilori ce commentaire sans remise en question. C'est dans la lignée de notre expérience chez eux."
255,févr. 2019,"4,0","Restaurant au cadre décontracté et sympa. Le chef soigne ses plats avec ses propres marinades et du fumage. 

Excellent bœuf confit de 7 heures. Excellent dessert bien que simple. Plein d’options variées de plats y compris des choses plus simples comme des burgers et des moules mais tous très bons . 

Service rapide et aimable, juste un jeune serveur un peu insistant pour les suggestions et l’air un peu trop contrarié qu’on accepte pas mais rien de bien méchant .

Bref bon restaurant familial ( une petite salle de jeux pour que les petits se défoulent. Sympa pour une soirée entre copains également car bonne cuisine avant tout.

"
256,févr. 2019,"3,0","Après l'accueil bien sympathique et un cadre cocooning, les plats sont d un niveau moyen. Une steak servie  sans proposition de cuisson enrobée de sauce.
impossible de changer de garniture (frite) mais seulement une cuillère supl de riz  Le café gourmand est très moyen.Peu de saveur et peu goûteux.Le restaurant fait face à une demande de service rapide pour le déjeuné sans etre un fast food .
Un brin d'effort svp tant sur la qualité que sur le goût.
"
257,oct. 2018,"4,0",Nous y sommes allés plusieurs fois partager un repas entre amis ou en famille. Nous avons toujours été satisfaits
258,févr. 2019,"4,0","Proche de notre hôtel nous avons vue ce restaurant et avons trouver sympa l’entrée. La carte et sympa comme l’accueil. Accessible j’étais avec des personnes en fauteuils. Nous avons très bien mangé le prix et correcte, très surpris de la vitesse à laquelle nous avons était servis. Je le recommande et nous y retournerons sûrement. "
259,déc. 2018,"4,0","Ce restaurant offre un rapport qualité/ prix tout à fait abordable dans un décor original et une ambiance décontractée 
Je recommande !"
260,janv. 2019,"4,0","Un accueil sympathique, un cadre original, un peu exotique, un service professionnel.
Le menu très bon, le serveur nous a bien conseillé.
Juste un bémol, les desserts sont excellents mais manque un peu d’originalité, contrairement aux entrées et plats qui sont excellents mais qui ont en plus avec dans la préparation une petite touche originale !!!
Nous n’avons pas utilisé mais il y a un super espace aménagé pour les enfants, et pour l’été une belle terrasse au fond d’une cour...très calme"
261,janv. 2019,"5,0","Décoration atypique réussie! Les plats ont du goût, c’est bon! le personnel est très sympa. À faire sans hésitation et perso je referais!"
262,janv. 2019,"4,0","Déco originale cosi ambiance feutrée
Personnel très à l'écoute et sympathique
Réservations à faire à l avance surtout le week-end bon rapport qualité prix salade copieuse faisselle très correct.... Je recommande surtout pour soirée en amoureux 🧡 j'y retournerais en dehors d'un repas d'affaires avec mon mari
"
263,déc. 2018,"4,0","Lieu atypique et charmant, plats très bons et personnel sympa, ambiance cosy je recommande cet endroit niché sous un porche 
"
264,déc. 2018,"4,0","Parfait si vous avez des enfants car salle de jeux permets au parents et/ou amis de profiter de leur repas tranquillement!
La cuisine n'a rien d'extraordinaire mais les plats sont plus que corrects (ma viande était très bonne par exemple).
Service plutôt bon, les serveurs.euses sont passé.e.s régulièrement voir comment tout allait.
Vivement recommandé pour des couples avec enfants (3 ans et + je dirais), moins si sans enfants (la cuisine est correcte mais sans plus)
Les prix sont très décents."
265,nov. 2018,"3,0","Il faut rentrer sous un porche et puis une cours la ce trouve un restaurant dans un cadre ancien et sympa, l'accueil bien sans plus. Une carte bien fournir que l'on ne sait plus quoi prendre. Le plat pris était tiède, le dessert moyen."
266,nov. 2018,"3,0","Cadre sympa, restaurant peu bruyant, agréable.
A table ça manque de goût, d’assaisonnement, de finesse. Tempura de gambas Gambas plus proche d’acras que de vrais tempura. Sauces d’accompagnement fades. Tartare de saumon pareil, fade. Saumon fumé mi cuit réussi et sympa mais risotto d’accompagnement sans goût. Un vrai problème d’assaisonnement dans ce restaurant."
267,nov. 2018,"2,0","Service plus rapide que Mc Donald (pour un samedi soir...), une carte à ne plus finir(ca ne sent pas le frais), en 3 minutes les plats arrivent, froids,ca se passe de commentaire.
Il y a des jours avec, nous sommes tombés sur un jour sans.
Je ne conseil pas."
268,nov. 2018,"5,0","Nous y sommes allés ce midi après avoir cherché un restaurant « kids friendly » à Lyon. 
Superbe établissement original. On s y sent bien. 
Les assiettes sont généreuses et très bon rapport qualité/prix. 
Le seul petit point négatif c est que la salle pour les enfants est un peu loin de la salle et proche de l’entrée. 
Agréable surprise au moment de payer : menus enfants offerts !
Et en plus les rhums arrangés offerts à table.
C était top. On reviendra c est sûr 😊"
269,oct. 2018,"4,0","On a bien mangé. Accueil et 
service très agréables. Pas trop d'attente 
ambiance top 
salle bien décorée 
Je recommande 😊"
270,avr. 2018,"4,0","Habituée du Montplaisir Côté Cour quand je suis en déplacement à Lyon. La formule pro est très avantageuse niveau tarif mais aussi très des plats variés tout au long de la semaine. C'est simple, il suffit d'être abonné facebook pour recevoir les choix de la semaine de la formule pro (un poisson ou une viande) + un dessert + un café à 9.91 et le tout servi rapidement les pressés. Il faut anticiper et réserver la veille pour être sûr d'avoir ce que vous souhaitez..et sinon, pas de panique, la carte est riche de plein de bonnes choses, de flammenküchen, de moules....une équipe sympa et un lieu agréable été comme hiver."
271,nov. 2018,"5,0",Restaurant comme on les aime. Cadre agréable. Service soigné et rapide. Tous les jours des plats du jour différents. Bonne cuisine. Ne changé rien.
272,oct. 2018,"4,0","Une adresse qui correspond à toute la famille.
Les parents se régalent dans un cadre magnifique et les enfants ont un menu et un espace de jeux.

Un service et un personnel au top.
Meilleur restaurant que j’ai pu faire en famille.

 Si le restaurant s’améliore sur les points suivants, il serait vraiment parfait : 
- des légumes dans les plats adules et enfants
- Espace enfant : plus de jeux (sans écran), qu’il soit aussi propre que le reste du restaurant et plus chaud. 

"
273,oct. 2018,"4,0","J'ai pris le menu et nous avons été surprises des quantités, très copieux et bon. L'ile flottante était un peu trop sucrée.
Le cadre est superbe et l'une d'entre était avec béquilles, et la table réservée était sur la mezzanine, le serveur aurait pu proposer de nous dresser une table en bas."
274,oct. 2018,"4,0","Repas en famille ce dimanche midi 
Bon accueil souriant du personnel et très vite on se retrouve dans un cadre atypique qui nous fait voyager au travers de la décoration et des plats délicieux !
Bravo à l’équipe ! Le rhum arrangé n’est pas à ranger !"
275,oct. 2018,"5,0","C'est avec plaisir et stupéfaction que j'ai découvert ce petit endroit de paradis au centre de Lyon... Restaurant excentré de la rue pour le calme, salle de jeux pour les enfants, cuisine qualitative, rapide, chaude, et goûteuse. 
Personnel au top et direction souriante, je vous le recommande vivement !!!

Morgan"
276,sept. 2018,"3,0",Je trouve dommage parce que le cadre est vraiment sympa . Mais mon plat était bof je trouve . Attention je ne dis pas que c’est mauvais . Mais je pense qu’il peut il y avoir mieux et en qualité et quantité aussi ! En revanche niveau cuisson de viande c’est très bien ! 
277,sept. 2018,"2,0","Le cadre est très sympa, la note la fourchette excellente : de bons signaux pour une soirée fille .
Découverte de la carte : un roman ... des hamburgers, des flamkuche, des poissons, des plats maisons, des moules  (plusieurs variantes)
Je me décide pour les moules marinières... la cocotte arrive bouillante et pourtant à l’intérieur elles sont gelées !!!
Je le signale, on me rapporte ma cocotte avec des moules bouillantes mais trop cuites ..
Après nous avoir demandé si nous étions satisfaites, et avoir reçu notre réponse honnête, on nous apporte un dessert. Tatin sur sable breton, bon 😜
Au moment de passer à la caisse aucun geste commercial... 
pour résumer pas terrible du tout, je n’y reviendrai pas ..
"
278,sept. 2018,"5,0","Une superbe soirée d'anniversaire 
Une carte bien garnie
Une super ambiance sur la terrasse avec sa verdure et ses lampions
Serveurs au top
Pas trop d'attente entre les plats
J'ai pris un saumon et son risotto, c'était vraiment excellent 
Je reviendrais sans aucun doute "
279,août 2018,"4,0","Le cadre est vraiment sympa! Le service agréable et la cuisine savoureuse en font une adresse a connaitre. Petit bémol sur le bruit dans la salle.
Une salle est aménagé pour que les enfants puissent s'occuper sans trop déranger les autres tables, et les canapés sont très appréciables également.
A refaire sans problème !"
280,août 2018,"5,0","Excellent repas dans un cadre et une deco chaleureuse. 
Tout est fait maison, personnel très agréable. Nous reviendrons avec plaisir lors de nos prochains séjour sur Lyon 
"
281,août 2018,"4,0","Accueil et service au top. Sans résa et en arrivant à 12h30 on nous a quand même trouvé une table en extérieur. La carte est variée et travaillée. Très bon repas sans se ruiner pour autant. Cadre et déco du resto très sympa. Je le recommande vivement !

"
282,août 2018,"5,0","J’avais entendu parler de ce restaurant de quartier et avais envie de le tester depuis un moment. Je n’ai pas été déçue ! Les serveurs étaient très sympathiques, les burgers excellents et le cadre aussi agréable qu’atypique. Je recommande ce restaurant pour passer un bon moment entre amis, en famille ou même en couple !"
283,août 2018,"5,0","Ce restaurant est vraiment agréable. Le cadre verdoyant de la cour est dépaysant à souhait. La décoration intérieure est très recherchée. Le service a été soigné, nous avons eu des conseils sur les spécialités de la maison et chaque plat a été amené dans la bonne humeur. Pas d'attente au programme. Côté assiette, les plats sont surprenants, j'avais pris la dorade crumble d'amandes, accompagnée d'un risotto et mon compagnon une entrecôte marinée, accompagnée de frites. Nous avons eu une flammekueche offerte grâce à notre réservation sur Lafourchette, c'était une belle surprise. De plus un rhum arrangé accompagnait chacun de nos desserts. Ces petites attentions nous ont beaucoup plu ! Le concept de restaurant familial énoncé sur la carte est tout à fait adapté : d'un côté des salades et des plats raffinés, de l'autre des burgers et flammekueches. Il y en a pour tous les goûts. Merci pour ce moment !"
284,mai 2018,"4,0","excellente adresse. bon rapport qualité prix dans un cadre convivial et décoré avec goût.
nous étions 4 adultes et 3 enfants. les repas des enfants ont été servis en premier, nous laissant le temps de prendre l’apéritif puis de profiter du repas.
personnel et patron sympathique et attentionnés.
à refaire "
285,juil. 2018,"4,0","joli espace mais nous sommes restés un peu perplexe sur la qualité des plats, qui ne sont pas spécialement appétissant mais chacun ses gouts.
Sinon nous avons passé une bonne soirée"
286,août 2018,"5,0","Un restaurant très discret avec une cour intérieur très cosy, une salle climatisé et le gros +++++ une salle de jeux pour les enfants.
Des serveurs et serveuses souriant, un accueil agréable et de bon petit plat dans l'assiette. La décoration soignée rend le restaurant très chaleureux. Nous y sommes allez pendant les grosses chaleur et étions bien content de trouvé la salle climatisé en revanche l'espace jeux pour enfants ne l'est pas. Il y a eu quelques petites couac au niveau du service mais rien de bien méchant cela ne nous a pas empêcher de passer un bon moment dans un lieu charmant."
287,août 2018,"4,0","Repas très bon, copieux
Personnel aimable et avenant
Cadre très beau, calme, cocooning
Petit bémol les toilettes auraient besoin. D'être rénové et nettoyé. Le principe du savon poupousse et essuie tout en vrac bien pour la maison mais pas possible dans un restaurant.
Merci tout de même pour se bon moment"
288,août 2018,"4,0","Restaurant avec une cour très sympa, isolée du bruit. Très agréable. Bien penser à réserver le plat en même temps que la réservation si on veut profiter du menu du jour qui est très bon et très abordable niveau prix"
289,août 2018,"5,0","Accueil et plats d'excellentes qualité.
Des plats fin et travaillé.
Des serveurs et serveuses très sympa avec des conseils au moment de choisis très agréable.
Un cadre bien décoré on se sent très bien.

Merci a Monplaisir côté cour de nous avoir aidé à passer une si bonne soirée."
290,août 2018,"5,0",Excellent repas. Personnel passionné et souriant. Cadre qui invite au voyage. Une belle découverte. plats copieux et bien présentés.
291,août 2018,"3,0","Le service était souriant
Les plats simples mais de bonne qualité
Les deux défauts que nous avons trouvé c'est que les kirs étaient tièdes et la salle en préfabriqué trop bruyante et donc difficile pour se parler."
292,juil. 2018,"5,0","restaurant dans une cour derriere les immeubles
salle interieure très jolie
nourriture de qualité 
service agréable et efficace"
293,août 2018,"2,0","On a attendu presque une heure avant d'avoir notre et on a payé des verres qui nous avaient été annoncés comme offert ! C'est honteux... 
La carte sur le site n'est pas du tout la même que celle présentée au restaurant notamment pour les formules ""à volonté"".
Grosse déception malgré un cadre sympas."
294,août 2018,"4,0","C'est la 3ème fois que je viens, chaque fois pour déjeuner. Je n'ai pas été déçu par les plats; qu'il s'agisse du plat du jour ou d'un plat à la carte. J'aime bien votre façon de proposer des classiques comme des aventures un peu plus exotiques. La majorité de vos serveurs sont charmants, attentifs, à l'écoute. Cependant attention à bien former et sensibiliser l'ensemble de votre personnel, même s'il s'agit d'extras pendant l'été etc... quelques petites erreurs répétées pendant un seul repas gâchent la bonne impression générale. Par exemple : chacune de nos commandes (boissons / plats / desserts etc) ont d'abord été proposées à la table voisine.... D'autres serveurs l'ont constaté, c'est peut-être pour cela qu'ils ont redoublé de soins et d'attentions à notre égard. Merci et bravo à eux! A bientôt"
295,juil. 2018,"5,0","En soirée, nous avons visité cet établissement pour y dîner et dès le passage sous le porche de l'immeuble nous sommes allés de bonne surprise en accueil agréable et bons plats.
Service très chaleureux et rapide.
Je vous recommande de réserver."
296,juil. 2018,"5,0","Petit repas en amoureux à l'improviste.
Service rapide et parfait.
Repas très bon et à un prix honnête.

Je recommande vivement

Romain MARENGHI"
297,juil. 2018,"4,0","Nous avions réservé une table le soir du 14 juillet. Personnel très agréable et professionnel. Déco dépaysante. Repas assez bon mais salade avec saumon et crevette moyenne. 
On a passé un moment très sympa même si on n'a pas pu profiter de la superbe terrasse  à cause de la pluie."
298,juil. 2018,"4,0","Restaurant chaleureux, le burger était excellent et la salade de ma femme très copieuse mais trop saucée. Les plats vus sur les autres tables avaient l'air appétissants.
Petit shot de rhum arrangé offert en fin de repas
Il y a une salle de jeux pour les enfants... mais pas trop de jeux dispo, dommage..."
299,juil. 2018,"4,0","Plats très bien préparés et servis avec entrain, dans un cadre de verdure en pleine ville, et pour un prix raisonnable. Que demander de plus ?"
300,juil. 2018,"2,0","Une bonne ambiance dans ce restaurant, détente et sourire du personnel mais la nourriture est vraiment très quelconque pour les prix annoncés."
301,juil. 2018,"5,0","Quand on apercoit ce resto au fond d'un passage on est surpris puis charmés par ce decor en bois chaleureux et moderne. on se dit que ca commence bien. ensuite on vous accueille tres agreablement, avec ou sans reservtion, service efficace, echanges sympathique, pas trop d'attente pour etre servis. 
Le mieux est encore les plats, c'est excellent !! Leur menu gourmand a 26€ porte bien son nom, original, plein de saveurs, copieux. 
Una salle pour les enfants en prime qui est une très bonne idée.
La prochaine fois que l'on revient sur Lyon une chose est sûre on y retournera !!"
302,juil. 2018,"5,0","Cadre très sympathique, les serveurs sont courtois et dynamique, il n'y a presque pas d'attente entre les plats. La cuisine est excellente, les plats sont bien garnis, le rapport qualité prix est excellent, on mange a sa faim et les prix ne sont pas hors de portée. Nous y sommes allé pour notre anniversaire de rencontre avec mon compagnon et depuis n'allons plus que dans ce restaurant."
303,juil. 2018,"5,0","Arrivée à 3 amis sans réservations, nous avons rapidement été pris en charge. Le service est sympa, souriant et efficace. 
Côté cuisine, si vous avez bien faim, un burger Monplaisir, ça fait toujours plaisir! Et pour le dessert la Tatin est excellente!
Bref nous avons passé une super soirée sur la terrasse. Merci à toute l'équipe! Et Merci pour le petit Rhum arrangé qui est excellent!
À très vite!"
304,juil. 2018,"4,0","Nous venons dans ce petit resto depuis 3 ans, c'est un coup de cœur sachant que les moules-frites sont mon plat favori... Une belle terrasse en été, un service agréable, un rhum arrangé à tomber (tout comme l'Irish Coffee)... 
Bref tout est réuni pour une belle soirée, pour ça que je l'ai choisi pour y fêter mon anniversaire, et je remercie le patron et les serveurs de nous avoir mis de côté des marmites de moules, car avec mon compagnon nous venions pour ça... (celles-ci étant très prisées, mais surtout excellentes, pas trop amères, simples, et bien assaisonnées)
Seul bémol (ce qui justifie ce 4/5), dommage que les bières pressions proposées soient de la 1664 et carlsberg... (la Grim blanche, dont le logo est présent sur la carte, est tout aussi légère pour cet été ^^)
Mais une belle soirée passée une fois de plus au MPCC! Au plaisir d'y revenir."
305,juil. 2018,"1,0","Cadre sympathique personnel agréable mais rien de plus, mensonge dans le menu : ne pas confondre fleurs de courgettes avec rondelles de courgettes et tempera avec pané.... viande de bœuf fumée au fût de saucisse de morteaux, frites surgelées, sauce réchauffée au micro onde etc etc etc"
306,juil. 2018,"3,0","mon avis: risotto manquant cruellement de cuisson (grains de riz durs) et crumble qui n'apporte rien sur la daurade cependant bien cuite.
lieu agréable et personnel charmant"
307,juil. 2018,"4,0","Nous étions au côté cour entre amis. Nous avions une super table isolée dans un coin de la terrasse, nous étions très bien installé!

Petit bémol sur les stocks un peu courts en matière de moules puisqu'à 20h30, plus de moules. J'étais hyper déçue et me suis rabattue sur une entrecôte au demeurant très bonne. 

Personnel sympathique et attentionné. En conclusion, je recommande cette adresse."
308,juin 2018,"5,0","Aller sur leur page Facebook dès le dimanche soir, choisir son menu (viande ou poisson mais c'est bien plus que ça !), les appeler dès le lundi en choisissant son plat, s'y rendre le jour-dit et se laisser envelopper par l'accueil toujours charmant, déguster des plats toujours innovants et pour finir, se laisser aller dans l'ambiance toujours ""cool"" .. Une expérience à renouveler aussi souvent que possible !"
309,juil. 2018,"4,0","Personnel efficace et sympathique, le service pro au téléphone pour la réservation. De plus le service repas rapide, super salade italienne pleine de soleil et de saveur.. Un peu d’attente pour payer mais très bien dans l’ensemble.. a refaire..."
310,juil. 2018,"3,0","Arrivé dans ce restaurant pour le boulot, nous avons été sous le charme de leur terrasse et de la décoration. L'équipe de service arrive et elle était très agréable... ça commençait sous les meilleures augures.

Malheureusement la carte à rallonge aurait du nous mettre la puce à l'oreille et quand les commandes sont arrivés, cela s'est confirmé... bref c'est pas folichon. C'est pas dégueulasse mais je ne pourrai pas dire que c'est bon pour autant.

Enfin, les portions ne sont pas énormissimes et les prix plutôt élevés... franchement dommage!!"
311,juil. 2018,"5,0",Cadre très sympathique avec un personnel très attentif et on y mange très bien ! La terrasse est très agréable !
312,juin 2018,"5,0","Super restaurant, accueil chaleureux, serveurs très sympathique et à l'écoute.
Terrasse magnifique pour un restaurant en  pleine ville. Plat excellent et frais ( moule/ tartare de saumon)
Nous vous le recommandons vivement! "
313,juil. 2017,"4,0","un petit cocon dans un quartier déjà très chaleureux, avec une déco très cosy. 
Pensez à réserver si vous êtes plus de deux car ce restaurant est souvent bien rempli."
314,juin 2018,"4,0","Un vendredi soir. Nous n’avions pas réservé. Arrivés par hasard. On nous installe. Service correct. Le cadre quant à lui est très sympa car la déco est soignée. La carte est alléchante. Le Mojito est très bon. Nous avons passé un bon moment. 
Je recommande. "
315,juin 2018,"4,0","Cadre agréable, service sympa et bon rapport qualité prix, nous reviendrons quand il fera beau pour profiter de la terrasse c'est certain :)"
316,juin 2018,"1,0","... Notre gentil serveur, d'origine Chilienne, n'a pas pu sauver la baraque à lui tout seul...
Nous étions pourtant venus plusieurs fois auparavant, notamment pour les moules frites....Mauvaise pioche : en arrivant à 19:30 un vendredi soir, il n'y en avait plus... bien que ce plat occupe au moins cinq lignes sur la carte....Bon... 
Ariane se rabat sur un tartare et demande juste qu'il lui soit préparé à l'avance. Là encore, refus de la cuisine, trop compliqué.....
En entrée, l'une d'entre nous désirait une petite salade césar... Impossible : seule la géante est sur la carte, et c'est beaucoup trop compliqué d'en faire une petite....
Bon....
Finalement, nous avons mangé un tartare quelconque avec des frites que nous avons essayé trois fois de faire griller... On nous a expliqué qu'en fait, en été, la friteuse ne grillait pas les frites....
En désespoir de cause nous nous sommes contenté de frites grosses, molles et pas dorées....
Nous n'avons pas osé continuer le carnage sur les desserts....
Hélas, dans un restaurant, nous ne venons pas  que pour le service..."
317,juin 2018,"4,0","Accueil souriant, une carte simple et sympathique, déco rénovée agréable, service tourbillonnant et attentif. Un bon moment .
Ne pas manquer de réserver si vous avez un coin de prédilection."
318,mars 2018,"4,0","Enfin un restaurant toujours agréable, une cuisine ou tout est correct, même s'il est bien souvent difficile de venir manger à midi vue le monde qui y vient il est bon de réserver pour ne pas avoir de souci"
319,mai 2018,"3,0",La déco est originale. Le service est bien et rapide. La carte est bonne et variée. Les prix sont corrects. 
320,mai 2018,"4,0","Nous avons passé une belle soirée dans ce restaurant. L'accueil a été chaleureux car nous n'avions pas réservé (4 personnes) et le serveur nous a ouvert la véranda ou petit à petit le monde est venu.
L'assiette à partager pour l'apéro était idéal. Le burger très bon. Bref, un endroit très sympa à Montplaisir où ce genre d'endroit calme ne court pas les rues.
Je recommande"
321,mai 2018,"3,0","Coté Cour mérite bien son nom: il faut connaître ce restaurant avenue des frères Lumière pour accéder à une terrasse au calme et ombragée.
Un service efficace, des plats de qualité et suffisants pour combler un bon appétit. Un seul bémol : nous sommes venus plusieurs fois et chaque fois nous n'avons pas pu goûter au plat du jour déjà épuisé donc plats à la carte et une addition qui grimpe
Mais"" un jour je l'aurai"""
322,mai 2018,"4,0","Restau bien caché..risque de passer devant sans le voir car effectivement il faut entrer dans une cour intérieure dans un quartier où l'on ne s'attend pas à trouver ce type d'établissement des plus sympas et convivial. Attention, réserver impérativement si vous souhaiter être à l'extérieur. Acceuil avenant et service sympathique. Présence d'un espace pour enfant aménagé également de manière très sympa et sans les ""clichés"" des espaces pour enfants. Déco très mignonette sur le thème de l' et du voyage. Pas trop fait attention à la carte car ce jour là j'avais envie d'un gros burger et ce fut chose faite...très bon de surcroît. La quantité se retrouve dans les plats et également dans le dessert. Sincèrement, pour une première expérience ce fut une bonne surprise...A retenter pour confirmer."
323,avr. 2018,"4,0","C’est un des rares à continuer à servir après 21h30.
La cuisine est bonne et le cadre plutôt sympa et cosy.  "
324,avr. 2018,"3,0","Première visite dans un restaurant bien noté. Petite entrée qui vous amène dans le fond d’une cours avec terrasse ombragée et silencieuse. Cadre travaillé sur le thème du voyage et murs végétales. Concernant les plats, rapidement préparés, la décoration de l’assiette est loin d’un semi-gastronome mais il n’est pas dans cette catégorie. Bons et biens cuits. Les déserts sont davantages travaillés dans la préparation. Point qui me gêne c’est le nombre important de plats à la carte. Je préfère moins de plats mais qui soient travaillés frais. Il y a indéniablement du congelé dans la carte. "
325,avr. 2018,"1,0","Il faut passer les garages et les poubelles pour trouver une terrasse sympa mais sans plus... ( la cour ne fait pas très propre ) 
Niveau cuisine : ça se voit que ce ne sont pas des produits frais, tartare industriel, Burger sans intérêt !
Service rapide mais pressant ! 
Bref si vous aimez bien manger allez ailleurs !"
326,avr. 2018,"5,0","Restaurateur de longue date ma chérie  m'a emmener dans ce restaurant bien caché  des frères lumière. 

Accueil  super  sympa cuisine  au top  epaule  d agneau  fond dans la  bouche et sa purée maison .

Mon entrecôte  était au top  

Rhum arrangé  du tonnerre  .

Je recommande  vivement .

Je leur souhaite un  pleine de bonne  chose pour leur établissement  qui mérité  d'être reconnu . Merci pour cette belle  soirée  ."
